2016.09.29,1660.50000,1669.25000,1651.50000,1662.50000,1935
2016.09.30,1662.75000,1669.75000,1651.50000,1666.25000,2009
2016.10.03,1666.00000,1673.75000,1652.75000,1671.25000,2049
2016.10.04,1672.50000,1674.25000,1661.00000,1666.00000,2096
2016.10.05,1664.00000,1672.50000,1656.75000,1668.00000,1555
2016.10.06,1665.75000,1673.75000,1660.25000,1671.75000,1631
2016.10.07,1673.75000,1677.25000,1667.50000,1670.25000,1440
2016.10.10,1670.50000,1685.75000,1666.25000,1685.75000,2326
2016.10.11,1681.75000,1687.75000,1660.50000,1677.50000,2947
2016.10.12,1676.00000,1684.75000,1666.50000,1677.75000,1661
2016.10.13,1675.25000,1688.75000,1670.25000,1687.00000,3082
2016.10.14,1686.75000,1689.25000,1664.00000,1668.25000,1814
2016.10.17,1668.00000,1668.75000,1642.25000,1659.50000,2406
2016.10.18,1659.75000,1677.25000,1632.50000,1640.00000,2678
2016.10.19,1640.75000,1649.75000,1614.75000,1627.75000,2828
2016.10.20,1627.50000,1630.75000,1603.00000,1611.25000,2485
2016.10.21,1611.00000,1624.25000,1608.75000,1620.75000,2523
2016.10.24,1622.75000,1633.25000,1620.75000,1629.00000,2287
2016.10.25,1630.00000,1680.75000,1629.75000,1669.50000,4703
2016.10.26,1664.75000,1679.75000,1661.25000,1678.50000,3127
2016.10.27,1677.25000,1696.00000,1666.50000,1693.25000,2862
2016.10.28,1690.00000,1713.75000,1689.25000,1711.00000,2534
2016.10.31,1714.75000,1732.25000,1704.25000,1732.25000,2495
2016.11.01,1725.25000,1734.75000,1712.50000,1727.75000,3251
2016.11.02,1724.75000,1726.75000,1691.50000,1712.25000,4178
2016.11.03,1713.50000,1731.75000,1706.75000,1722.25000,2801
2016.11.04,1721.25000,1725.50000,1709.75000,1714.25000,3299
2016.11.07,1715.00000,1723.75000,1706.25000,1722.75000,3060
2016.11.08,1721.00000,1729.75000,1703.75000,1726.75000,4496
2016.11.09,1723.50000,1755.75000,1699.75000,1747.75000,6427
2016.11.10,1742.50000,1777.75000,1742.25000,1768.75000,5389
2016.11.11,1763.00000,1789.25000,1735.25000,1738.00000,8584
2016.11.14,1749.50000,1777.25000,1717.25000,1734.25000,6750
2016.11.15,1742.00000,1749.50000,1706.25000,1727.75000,6215
2016.11.16,1729.50000,1729.50000,1689.25000,1697.75000,4246
2016.11.17,1696.25000,1697.50000,1675.75000,1687.00000,4163
2016.11.18,1685.00000,1697.25000,1677.75000,1686.25000,3988
2016.11.21,1711.25000,1718.75000,1704.50000,1717.75000,1793
2016.11.22,1720.50000,1757.75000,1714.00000,1756.75000,4123
2016.11.23,1757.00000,1780.75000,1735.75000,1773.25000,4399
2016.11.24,1772.25000,1783.75000,1755.50000,1759.25000,4429
2016.11.25,1758.00000,1764.75000,1735.25000,1761.50000,3946
2016.11.28,1761.75000,1779.00000,1729.50000,1729.75000,5241
2016.11.29,1732.25000,1736.75000,1703.25000,1713.25000,4212
2016.11.30,1713.75000,1739.00000,1698.00000,1720.75000,5568
2016.12.01,1732.25000,1740.75000,1708.25000,1716.25000,3961
2016.12.02,1713.75000,1723.75000,1701.25000,1709.75000,3577
2016.12.05,1710.50000,1730.75000,1705.50000,1725.50000,2921
2016.12.06,1724.75000,1727.50000,1695.00000,1702.75000,2842
2016.12.07,1702.25000,1730.50000,1695.00000,1704.25000,3934
2016.12.08,1707.00000,1726.00000,1702.25000,1719.50000,3552
2016.12.09,1718.75000,1749.75000,1718.75000,1743.50000,3032
2016.12.12,1747.50000,1757.25000,1727.50000,1731.75000,2945
2016.12.13,1730.00000,1742.75000,1724.25000,1736.00000,3152
2016.12.14,1735.75000,1742.25000,1720.50000,1736.75000,3111
2016.12.15,1731.50000,1741.50000,1721.75000,1733.50000,2993
2016.12.16,1733.25000,1738.50000,1707.50000,1715.00000,2572
2016.12.19,1710.50000,1716.75000,1699.75000,1707.25000,3186
2016.12.20,1705.50000,1719.75000,1698.75000,1715.75000,2183
2016.12.21,1718.50000,1725.25000,1713.25000,1718.75000,1778
2016.12.22,1720.75000,1723.75000,1709.00000,1718.75000,2474
2016.12.23,1718.25000,1720.00000,1710.75000,1716.50000,1442
2016.12.28,1723.50000,1728.00000,1697.25000,1699.00000,2442
2016.12.29,1698.25000,1701.50000,1673.75000,1680.25000,2200
2016.12.30,1680.75000,1703.25000,1679.00000,1697.75000,1787
2017.01.03,1690.00000,1697.25000,1672.00000,1681.25000,2306
2017.01.04,1680.25000,1689.50000,1675.50000,1684.25000,2682
2017.01.05,1686.25000,1706.75000,1684.25000,1696.25000,2264
2017.01.06,1695.25000,1713.75000,1689.25000,1704.25000,2296
2017.01.09,1712.00000,1721.75000,1698.75000,1715.75000,2038
2017.01.10,1713.50000,1746.25000,1711.25000,1737.75000,3172
2017.01.11,1738.50000,1754.50000,1736.25000,1749.75000,3001
2017.01.12,1749.50000,1789.75000,1749.50000,1780.25000,3706
2017.01.13,1786.75000,1807.25000,1775.25000,1806.25000,2956
2017.01.16,1803.75000,1813.75000,1778.75000,1779.50000,2786
2017.01.17,1781.50000,1802.75000,1755.25000,1792.50000,4335
