Date,Open,High,Low,Settle,Volume,1,2,3,4,5
29-11-2013,1.30194,1.30194,1.28818,1.2891,39610,0,0,0,0,0
01-12-2013,1.28909,1.29042,1.28048,1.28285,2926,0,0,0,0,0
02-12-2013,1.28106,1.28312,1.28106,1.28114,34883,0,0,0,0,0
03-12-2013,1.28117,1.28805,1.28103,1.28593,44419,0,0,0,0,0
04-12-2013,1.28594,1.28966,1.27539,1.27751,56369,0,0,0,0,0
05-12-2013,1.27753,1.32049,1.27635,1.31152,65320,0,0,0,0,0
06-12-2013,1.31159,1.31456,1.30045,1.30854,45571,0,0,0,0,0
08-12-2013,1.30855,1.30987,1.29979,1.30655,1961,0,0,0,0,0
09-12-2013,1.3076,1.30761,1.30554,1.30595,38020,0,0,0,0,0
10-12-2013,1.30596,1.30777,1.2992,1.30569,44291,0,0,0,0,0
11-12-2013,1.30566,1.31727,1.30504,1.31464,35454,0,0,0,0,0
12-12-2013,1.31465,1.31761,1.30819,1.31149,35205,0,0,0,0,0
13-12-2013,1.3115,1.31241,1.30656,1.31072,31496,0,0,0,0,0
15-12-2013,1.31073,1.31521,1.3088,1.3141,2133,0,0,0,0,0
16-12-2013,1.31375,1.31589,1.3135,1.31569,29381,0,0,0,0,0
17-12-2013,1.31567,1.32166,1.31429,1.31895,30257,0,0,0,0,0
18-12-2013,1.31894,1.32373,1.31622,1.32198,39450,0,0,0,0,0
19-12-2013,1.32197,1.32547,1.31758,1.31891,40578,0,0,0,0,0
20-12-2013,1.31893,1.32944,1.31643,1.32723,33263,0,0,0,0,0
22-12-2013,1.32722,1.32955,1.32513,1.32774,2031,0,0,0,0,0
23-12-2013,1.32847,1.32924,1.32741,1.3285,36003,0,0,0,0,0
24-12-2013,1.32842,1.32937,1.32379,1.32618,37136,0,0,0,0,0
26-12-2013,1.32616,1.33004,1.32331,1.32643,50851,0,0,0,0,0
27-12-2013,1.32644,1.33433,1.32085,1.3299,46902,0,0,0,0,0
29-12-2013,1.32992,1.33094,1.31923,1.32102,38321,0,0,0,0,0
30-12-2013,1.32105,1.32925,1.31875,1.3276,2308,0,0,0,0,0
31-12-2013,1.32798,1.32858,1.32725,1.32757,34834,0,0,0,0,0
01-01-2014,1.32762,1.32991,1.32316,1.32562,38861,0,0,0,0,0
02-01-2014,1.32559,1.33217,1.32448,1.33057,41896,0,0,0,0,0
03-01-2014,1.3305,1.33439,1.32643,1.33387,38160,0,0,0,0,0
05-01-2014,1.33386,1.33989,1.33267,1.33779,29320,0,0,0,0,0
06-01-2014,1.33778,1.3389,1.33313,1.33403,2101,0,0,0,0,0
07-01-2014,1.33196,1.33428,1.33196,1.3337,30948,0,0,0,0,0
08-01-2014,1.33369,1.33389,1.32759,1.32901,40240,0,0,0,0,0
09-01-2014,1.329,1.33155,1.32322,1.32636,33649,0,0,0,0,0
10-01-2014,1.32637,1.32788,1.32377,1.32633,47235,0,0,0,0,0
12-01-2014,1.32634,1.33615,1.32044,1.33492,33375,0,0,0,0,0
13-01-2014,1.33491,1.33785,1.33099,1.33261,1593,0,0,0,0,0
14-01-2014,1.33341,1.3342,1.33198,1.33276,34685,0,0,0,0,0
15-01-2014,1.33277,1.33731,1.33138,1.33324,43572,0,0,0,0,0
16-01-2014,1.33323,1.34504,1.3322,1.34193,42314,0,0,0,0,0
17-01-2014,1.34192,1.34257,1.33342,1.33398,39033,0,0,0,0,0
19-01-2014,1.33399,1.33718,1.32968,1.33542,36138,0,0,0,0,0
20-01-2014,1.33541,1.34083,1.33321,1.33816,1886,0,0,0,0,0
21-01-2014,1.33842,1.33917,1.3376,1.33855,22335,0,0,0,0,0
22-01-2014,1.33854,1.33929,1.33553,1.33767,33819,0,0,0,0,0
23-01-2014,1.33768,1.33973,1.33213,1.33893,33389,0,0,0,0,0
24-01-2014,1.33892,1.33962,1.33037,1.33332,36783,0,0,0,0,0
26-01-2014,1.33331,1.33389,1.3218,1.32355,30213,0,0,0,0,0
27-01-2014,1.32356,1.32534,1.31718,1.32211,1940,0,0,0,0,0
28-01-2014,1.32131,1.3214,1.31955,1.32054,22988,0,0,0,0,0
29-01-2014,1.32055,1.32256,1.31823,1.31879,32596,0,0,0,0,0
30-01-2014,1.31877,1.31956,1.31372,1.31703,29874,0,0,0,0,0
31-01-2014,1.31704,1.32165,1.31557,1.31981,33465,0,0,0,0,0
02-02-2014,1.3198,1.32215,1.31092,1.31179,29606,0,0,0,0,0
03-02-2014,1.31178,1.31876,1.31034,1.31774,2115,0,0,0,0,0
04-02-2014,1.31639,1.31778,1.31624,1.31708,28795,0,0,0,0,0
05-02-2014,1.31707,1.32794,1.31655,1.32543,28252,0,0,0,0,0
06-02-2014,1.32542,1.32743,1.32289,1.3266,30839,0,0,0,0,0
07-02-2014,1.32658,1.33231,1.32426,1.33122,29966,0,0,0,0,0
09-02-2014,1.33123,1.33233,1.32558,1.3297,26964,0,0,0,0,0
10-02-2014,1.32971,1.332,1.32527,1.32953,5072,0,0,0,0,0
11-02-2014,1.33577,1.33806,1.33556,1.3357,27065,0,0,0,0,0
12-02-2014,1.33571,1.33842,1.33287,1.3334,27121,0,0,0,0,0
13-02-2014,1.33339,1.3368,1.33239,1.33551,36652,0,0,0,0,0
14-02-2014,1.33549,1.35403,1.33368,1.35223,40901,0,0,0,0,0
16-02-2014,1.35224,1.3567,1.3508,1.3532,30925,0,0,0,0,0
17-02-2014,1.35319,1.35473,1.34965,1.35232,2359,0,0,0,0,0
18-02-2014,1.35467,1.35474,1.3525,1.35321,25985,0,0,0,0,0
19-02-2014,1.3532,1.35432,1.34781,1.34953,31707,0,0,0,0,0
20-02-2014,1.34952,1.35174,1.3463,1.34718,31835,0,0,0,0,0
21-02-2014,1.34716,1.35358,1.34608,1.35159,28979,0,0,0,0,0
23-02-2014,1.35158,1.35248,1.3471,1.3486,27760,0,0,0,0,0
24-02-2014,1.34862,1.3563,1.3473,1.35213,2537,0,0,0,0,0
25-02-2014,1.3491,1.3497,1.34769,1.34934,29853,0,0,0,0,0
26-02-2014,1.34932,1.35544,1.34763,1.35222,39024,0,0,0,0,0
27-02-2014,1.35221,1.35865,1.35151,1.35215,36634,0,0,0,0,0
28-02-2014,1.35213,1.36052,1.35037,1.35885,37623,0,0,0,0,0
02-03-2014,1.35884,1.36448,1.35791,1.36214,31543,0,0,0,0,0
03-03-2014,1.36216,1.36303,1.35372,1.35535,1927,0,0,0,0,0
04-03-2014,1.35632,1.357,1.35599,1.35672,27200,0,0,0,0,0
05-03-2014,1.35671,1.35897,1.35412,1.35795,30048,0,0,0,0,0
06-03-2014,1.35794,1.36058,1.35561,1.35976,36180,0,0,0,0,0
07-03-2014,1.35978,1.35992,1.34847,1.35172,28126,0,0,0,0,0
09-03-2014,1.35171,1.35449,1.34864,1.35249,26185,0,0,0,0,0
10-03-2014,1.35248,1.35802,1.35181,1.35408,1625,0,0,0,0,0
11-03-2014,1.35597,1.35617,1.35498,1.35538,20595,0,0,0,0,0
12-03-2014,1.35537,1.35963,1.35441,1.35551,35143,0,0,0,0,0
13-03-2014,1.35552,1.35697,1.34781,1.35193,35140,0,0,0,0,0
14-03-2014,1.35196,1.35661,1.34716,1.35204,41993,0,0,0,0,0
16-03-2014,1.35202,1.36804,1.35144,1.36669,28140,0,0,0,0,0
17-03-2014,1.3667,1.37023,1.3658,1.3684,1388,0,0,0,0,0
18-03-2014,1.36827,1.36868,1.36795,1.36799,22917,0,0,0,0,0
19-03-2014,1.36798,1.3687,1.36497,1.36708,31505,0,0,0,0,0
20-03-2014,1.36709,1.37905,1.36611,1.37767,32610,0,0,0,0,0
21-03-2014,1.37766,1.37915,1.37402,1.37773,36253,0,0,0,0,0
23-03-2014,1.37771,1.38238,1.37632,1.38002,30403,0,0,0,0,0
24-03-2014,1.38003,1.38308,1.37731,1.38029,1191,0,0,0,0,0
25-03-2014,1.38058,1.38092,1.37989,1.38033,24191,0,0,0,0,0
26-03-2014,1.38032,1.38162,1.37737,1.37866,33436,0,0,0,0,0
27-03-2014,1.37865,1.38117,1.37352,1.37412,37878,0,0,0,0,0
28-03-2014,1.37413,1.37836,1.36946,1.37221,44426,0,0,0,0,0
30-03-2014,1.3722,1.37373,1.35739,1.35776,35920,0,0,0,0,0
31-03-2014,1.35775,1.358,1.34787,1.34875,1621,0,0,0,0,0
01-04-2014,1.34863,1.34957,1.34854,1.34907,32247,0,0,0,0,0
02-04-2014,1.34905,1.3523,1.34411,1.3514,36546,0,0,0,0,0
03-04-2014,1.35138,1.3521,1.34477,1.34706,33019,0,0,0,0,0
04-04-2014,1.34708,1.35461,1.34662,1.35161,47284,0,0,0,0,0
06-04-2014,1.3516,1.35274,1.32938,1.34075,37378,0,0,0,0,0
07-04-2014,1.34074,1.34362,1.33166,1.33664,1695,0,0,0,0,0
08-04-2014,1.33563,1.33612,1.33435,1.3345,25554,0,0,0,0,0
09-04-2014,1.33452,1.34148,1.33452,1.3406,38147,0,0,0,0,0
10-04-2014,1.34059,1.34547,1.33578,1.34362,39400,0,0,0,0,0
11-04-2014,1.34363,1.34963,1.33889,1.3483,36862,0,0,0,0,0
13-04-2014,1.34829,1.34928,1.34171,1.34449,29136,0,0,0,0,0
14-04-2014,1.34446,1.35037,1.34309,1.34942,1345,0,0,0,0,0
15-04-2014,1.34954,1.34972,1.3479,1.34808,31467,0,0,0,0,0
16-04-2014,1.34807,1.35402,1.34732,1.35007,41639,0,0,0,0,0
17-04-2014,1.35004,1.35769,1.34864,1.35627,45313,0,0,0,0,0
18-04-2014,1.35622,1.35629,1.3414,1.34289,41567,0,0,0,0,0
20-04-2014,1.3429,1.34851,1.33981,1.34698,31186,0,0,0,0,0
21-04-2014,1.34697,1.35562,1.3461,1.35554,1364,0,0,0,0,0
22-04-2014,1.35479,1.35586,1.35465,1.35498,31142,0,0,0,0,0
23-04-2014,1.35499,1.3555,1.34888,1.35321,33003,0,0,0,0,0
24-04-2014,1.3532,1.35734,1.35197,1.35655,33982,0,0,0,0,0
25-04-2014,1.35656,1.36114,1.35563,1.35718,26556,0,0,0,0,0
27-04-2014,1.35719,1.36168,1.35622,1.36015,33613,0,0,0,0,0
28-04-2014,1.36014,1.36202,1.35788,1.35893,1528,0,0,0,0,0
29-04-2014,1.35858,1.3591,1.358,1.35836,37455,0,0,0,0,0
30-04-2014,1.35835,1.36143,1.35247,1.35406,37422,0,0,0,0,0
01-05-2014,1.35407,1.36123,1.3523,1.35903,41655,0,0,0,0,0
02-05-2014,1.35904,1.3604,1.35271,1.35839,49273,0,0,0,0,0
04-05-2014,1.3584,1.36759,1.35421,1.36674,39068,0,0,0,0,0
05-05-2014,1.36673,1.3705,1.3619,1.37035,2253,0,0,0,0,0
06-05-2014,1.37125,1.37201,1.37029,1.37053,29753,0,0,0,0,0
07-05-2014,1.37052,1.37445,1.36929,1.37357,36582,0,0,0,0,0
08-05-2014,1.37356,1.37934,1.3733,1.37629,35966,0,0,0,0,0
09-05-2014,1.37628,1.38093,1.37396,1.37838,40064,0,0,0,0,0
11-05-2014,1.37837,1.38018,1.37364,1.37483,31774,0,0,0,0,0
12-05-2014,1.37484,1.37677,1.37083,1.374,1077,0,0,0,0,0
13-05-2014,1.3728,1.37405,1.37273,1.37367,27944,0,0,0,0,0
14-05-2014,1.37368,1.37969,1.37363,1.37593,30953,0,0,0,0,0
15-05-2014,1.37594,1.37808,1.37218,1.37679,42740,0,0,0,0,0
16-05-2014,1.37678,1.38099,1.36667,1.36811,39885,0,0,0,0,0
18-05-2014,1.3681,1.36926,1.36481,1.36542,33546,0,0,0,0,0
19-05-2014,1.36543,1.37078,1.3624,1.36708,857,0,0,0,0,0
20-05-2014,1.36707,1.36764,1.36664,1.36761,24816,0,0,0,0,0
21-05-2014,1.3676,1.37154,1.36714,1.36958,16504,0,0,0,0,0
22-05-2014,1.36957,1.36965,1.36555,1.36743,13100,0,0,0,0,0
23-05-2014,1.36831,1.37009,1.36786,1.36932,41655,0,0,0,0,0
25-05-2014,1.36933,1.38915,1.36911,1.37471,1562,0,0,0,0,0
26-05-2014,1.37559,1.37681,1.37449,1.37498,28499,0,0,0,0,0
27-05-2014,1.37497,1.38175,1.37272,1.38069,18937,0,0,0,0,0
28-05-2014,1.38068,1.3811,1.37585,1.37754,892,0,0,0,0,0
29-05-2014,1.3762,1.37722,1.3762,1.37646,45700,0,0,0,0,0
30-05-2014,1.37643,1.37735,1.36283,1.36639,35689,0,0,0,0,0
01-06-2014,1.36637,1.36705,1.3581,1.35876,1508,0,0,0,0,0
02-06-2014,1.3592,1.3599,1.35877,1.35943,35697,0,0,0,0,0
03-06-2014,1.35942,1.36515,1.357,1.36284,37138,0,0,0,0,0
04-06-2014,1.36283,1.36549,1.35954,1.36158,40836,0,0,0,0,0
05-06-2014,1.36156,1.36336,1.35521,1.35701,38308,0,0,0,0,0
06-06-2014,1.35702,1.36315,1.35474,1.36049,34706,0,0,0,0,0
08-06-2014,1.36048,1.36856,1.35728,1.36686,1427,0,0,0,0,0
09-06-2014,1.36737,1.36757,1.36631,1.36706,30483,0,0,0,0,0
10-06-2014,1.36707,1.36834,1.36361,1.36674,35127,0,0,0,0,0
11-06-2014,1.36673,1.36979,1.36478,1.36657,30552,0,0,0,0,0
12-06-2014,1.3666,1.36718,1.358,1.35982,31925,0,0,0,0,0
13-06-2014,1.35981,1.3648,1.35817,1.36147,28195,0,0,0,0,0
15-06-2014,1.36143,1.36197,1.35158,1.35398,1648,0,0,0,0,0
16-06-2014,1.35362,1.35367,1.35235,1.35258,24740,0,0,0,0,0
17-06-2014,1.3526,1.35665,1.35062,1.35443,29131,0,0,0,0,0
18-06-2014,1.35442,1.35673,1.35151,1.3556,31065,0,0,0,0,0
19-06-2014,1.35559,1.35818,1.35333,1.35427,42175,0,0,0,0,0
20-06-2014,1.35426,1.36968,1.3529,1.36867,40474,0,0,0,0,0
22-06-2014,1.36868,1.3738,1.36613,1.36753,1674,0,0,0,0,0
23-06-2014,1.36773,1.36891,1.3674,1.36853,30961,0,0,0,0,0
24-06-2014,1.36854,1.37152,1.36518,1.36728,27879,0,0,0,0,0
25-06-2014,1.36727,1.36871,1.36278,1.3653,40297,0,0,0,0,0
26-06-2014,1.36529,1.36833,1.36017,1.3656,37916,0,0,0,0,0
27-06-2014,1.36559,1.3661,1.35421,1.35561,39896,0,0,0,0,0
29-06-2014,1.3556,1.35717,1.34778,1.34874,1793,0,0,0,0,0
30-06-2014,1.34823,1.34899,1.34808,1.3486,36776,0,0,0,0,0
01-07-2014,1.34859,1.35341,1.34758,1.35213,31052,0,0,0,0,0
02-07-2014,1.35212,1.35373,1.3492,1.35145,33812,0,0,0,0,0
03-07-2014,1.35144,1.35535,1.34974,1.35324,33299,0,0,0,0,0
04-07-2014,1.35326,1.36175,1.34815,1.35903,31773,0,0,0,0,0
06-07-2014,1.35904,1.36418,1.35507,1.3635,1531,0,0,0,0,0
07-07-2014,1.36154,1.36258,1.36152,1.36173,22278,0,0,0,0,0
08-07-2014,1.36172,1.36499,1.36171,1.36438,29480,0,0,0,0,0
09-07-2014,1.36442,1.36814,1.36281,1.36353,32755,0,0,0,0,0
10-07-2014,1.36352,1.36513,1.35609,1.35863,31265,0,0,0,0,0
11-07-2014,1.35864,1.36903,1.35842,1.36748,25513,0,0,0,0,0
13-07-2014,1.36747,1.37133,1.36724,1.36916,917,0,0,0,0,0
14-07-2014,1.3707,1.37072,1.36938,1.37026,20067,0,0,0,0,0
15-07-2014,1.37027,1.37228,1.36907,1.37025,26867,0,0,0,0,0
16-07-2014,1.37024,1.37688,1.36932,1.37591,24181,0,0,0,0,0
17-07-2014,1.37589,1.37717,1.37231,1.37281,31415,0,0,0,0,0
18-07-2014,1.3728,1.37612,1.36847,1.37193,23623,0,0,0,0,0
20-07-2014,1.37192,1.37571,1.37006,1.37358,846,0,0,0,0,0
21-07-2014,1.37337,1.37403,1.37321,1.3736,25667,0,0,0,0,0
22-07-2014,1.37361,1.37703,1.3707,1.37332,25829,0,0,0,0,0
23-07-2014,1.37327,1.37654,1.3715,1.37445,28660,0,0,0,0,0
24-07-2014,1.37444,1.37558,1.36604,1.36796,28690,0,0,0,0,0
25-07-2014,1.36797,1.37253,1.36418,1.37052,34459,0,0,0,0,0
27-07-2014,1.37051,1.3823,1.36928,1.38,2226,0,0,0,0,0
28-07-2014,1.3757,1.37866,1.3757,1.37728,30593,0,0,0,0,0
29-07-2014,1.3773,1.37912,1.37249,1.37341,26028,0,0,0,0,0
30-07-2014,1.3734,1.37794,1.37195,1.37406,25462,0,0,0,0,0
31-07-2014,1.37405,1.37477,1.37061,1.37302,31435,0,0,0,0,0
01-08-2014,1.37303,1.38714,1.37199,1.38621,27308,0,0,0,0,0
03-08-2014,1.3862,1.39136,1.3851,1.38753,918,0,0,0,0,0
04-08-2014,1.38706,1.38784,1.38706,1.38759,22702,0,0,0,0,0
05-08-2014,1.3876,1.38964,1.38602,1.38745,26172,0,0,0,0,0
06-08-2014,1.38746,1.38752,1.38324,1.38552,26754,0,0,0,0,0
07-08-2014,1.38551,1.39129,1.3842,1.39009,39252,0,0,0,0,0
08-08-2014,1.3901,1.39654,1.38443,1.38637,28850,0,0,0,0,0
10-08-2014,1.38638,1.39337,1.38462,1.39124,1693,0,0,0,0,0
11-08-2014,1.39112,1.39141,1.39025,1.39077,24252,0,0,0,0,0
12-08-2014,1.39076,1.39459,1.38777,1.39238,27168,0,0,0,0,0
13-08-2014,1.39237,1.39406,1.38787,1.39278,29636,0,0,0,0,0
14-08-2014,1.39279,1.39311,1.38083,1.38167,28617,0,0,0,0,0
15-08-2014,1.38168,1.38433,1.3748,1.37773,23298,0,0,0,0,0
17-08-2014,1.37772,1.38093,1.37643,1.3792,1080,0,0,0,0,0
18-08-2014,1.37938,1.3796,1.37867,1.37955,29014,0,0,0,0,0
19-08-2014,1.37954,1.38745,1.37591,1.3835,35739,0,0,0,0,0
20-08-2014,1.38351,1.38456,1.3748,1.38187,30216,0,0,0,0,0
21-08-2014,1.38188,1.38219,1.37751,1.37844,33847,0,0,0,0,0
22-08-2014,1.37843,1.37954,1.37274,1.37392,27021,0,0,0,0,0
24-08-2014,1.37393,1.37714,1.37039,1.37503,1587,0,0,0,0,0
25-08-2014,1.3761,1.37617,1.37436,1.37518,31739,0,0,0,0,0
26-08-2014,1.37516,1.38062,1.37217,1.37724,25731,0,0,0,0,0
27-08-2014,1.37725,1.3814,1.37677,1.3792,24909,0,0,0,0,0
28-08-2014,1.37921,1.38188,1.37518,1.37652,32302,0,0,0,0,0
29-08-2014,1.37653,1.3805,1.36969,1.37214,29898,0,0,0,0,0
31-08-2014,1.37213,1.37293,1.36713,1.37026,1522,0,0,0,0,0
01-09-2014,1.36974,1.37027,1.36949,1.37023,17606,0,0,0,0,0
02-09-2014,1.37022,1.37472,1.36958,1.37407,23899,0,0,0,0,0
03-09-2014,1.37406,1.38102,1.37361,1.37915,24644,0,0,0,0,0
04-09-2014,1.37914,1.38604,1.37786,1.3851,25107,0,0,0,0,0
05-09-2014,1.38509,1.38977,1.38346,1.38852,21006,0,0,0,0,0
07-09-2014,1.38851,1.39041,1.38621,1.38834,2788,0,0,0,0,0
08-09-2014,1.38457,1.38591,1.38405,1.38458,23253,0,0,0,0,0
09-09-2014,1.38459,1.38616,1.38069,1.3814,21343,0,0,0,0,0
10-09-2014,1.38139,1.38319,1.37893,1.38096,20791,0,0,0,0,0
11-09-2014,1.38095,1.38494,1.38025,1.38225,18991,0,0,0,0,0
12-09-2014,1.38224,1.38631,1.38094,1.38094,6838,0,0,0,0,0
14-09-2014,1.38097,1.3821,1.3807,1.38126,983,0,0,0,0,0
15-09-2014,1.3813,1.38159,1.38094,1.3813,10270,0,0,0,0,0
16-09-2014,1.38129,1.38291,1.37858,1.37902,16477,0,0,0,0,0
17-09-2014,1.37904,1.38233,1.37837,1.38056,21107,0,0,0,0,0
18-09-2014,1.38057,1.38531,1.3799,1.38157,18808,0,0,0,0,0
19-09-2014,1.38154,1.38414,1.37901,1.38291,14276,0,0,0,0,0
21-09-2014,1.3829,1.38468,1.38258,1.38327,1110,0,0,0,0,0
22-09-2014,1.38424,1.38428,1.38349,1.38375,18489,0,0,0,0,0
23-09-2014,1.38374,1.3878,1.38134,1.38505,19097,0,0,0,0,0
24-09-2014,1.38508,1.38776,1.38041,1.38115,22051,0,0,0,0,0
25-09-2014,1.38114,1.38751,1.37755,1.38666,12403,0,0,0,0,0
26-09-2014,1.38667,1.38877,1.38615,1.38686,16583,0,0,0,0,0
28-09-2014,1.38685,1.38797,1.38109,1.38719,831,0,0,0,0,0
29-09-2014,1.38834,1.38834,1.38699,1.38703,14239,0,0,0,0,0
30-09-2014,1.38702,1.38846,1.38632,1.38735,19322,0,0,0,0,0
01-10-2014,1.38734,1.39496,1.38709,1.39277,19608,0,0,0,0,0
02-10-2014,1.39275,1.39372,1.39078,1.39091,27342,0,0,0,0,0
03-10-2014,1.39092,1.3992,1.38319,1.38412,20347,0,0,0,0,0
05-10-2014,1.38413,1.38423,1.37444,1.3757,1320,0,0,0,0,0
06-10-2014,1.37517,1.37596,1.37517,1.37589,16268,0,0,0,0,0
07-10-2014,1.3759,1.37734,1.37481,1.37542,22673,0,0,0,0,0
08-10-2014,1.37541,1.37701,1.36877,1.37064,18135,0,0,0,0,0
09-10-2014,1.37062,1.37294,1.36966,1.37162,23868,0,0,0,0,0
10-10-2014,1.37161,1.37307,1.36471,1.37154,15476,0,0,0,0,0
12-10-2014,1.37155,1.37253,1.36841,1.36925,1066,0,0,0,0,0
13-10-2014,1.36917,1.37015,1.36915,1.37014,19250,0,0,0,0,0
14-10-2014,1.37013,1.37328,1.36975,1.3711,17735,0,0,0,0,0
15-10-2014,1.37109,1.37124,1.36768,1.37019,22641,0,0,0,0,0
16-10-2014,1.3702,1.3722,1.36342,1.36805,20912,0,0,0,0,0
17-10-2014,1.36806,1.36857,1.36439,1.3652,18812,0,0,0,0,0
19-10-2014,1.36519,1.3652,1.36143,1.36301,1903,0,0,0,0,0
20-10-2014,1.36178,1.36414,1.36129,1.36263,13177,0,0,0,0,0
21-10-2014,1.36264,1.3653,1.36143,1.36508,19974,0,0,0,0,0
22-10-2014,1.36504,1.36672,1.36113,1.36322,20125,0,0,0,0,0
23-10-2014,1.36324,1.36363,1.35874,1.35905,17474,0,0,0,0,0
24-10-2014,1.35906,1.36241,1.35847,1.36013,17896,0,0,0,0,0
26-10-2014,1.36014,1.36487,1.35971,1.36316,1322,0,0,0,0,0
27-10-2014,1.36349,1.36355,1.36212,1.36275,20791,0,0,0,0,0
28-10-2014,1.36273,1.36346,1.35869,1.35951,20246,0,0,0,0,0
29-10-2014,1.35952,1.36462,1.35865,1.36196,20070,0,0,0,0,0
30-10-2014,1.36195,1.36369,1.35952,1.36011,30728,0,0,0,0,0
31-10-2014,1.3601,1.36685,1.35017,1.3659,26077,0,0,0,0,0
02-11-2014,1.36591,1.36754,1.36196,1.36412,1026,0,0,0,0,0
03-11-2014,1.36423,1.3647,1.36417,1.36463,20637,0,0,0,0,0
04-11-2014,1.36464,1.36671,1.35812,1.3591,24615,0,0,0,0,0
05-11-2014,1.35911,1.36005,1.35321,1.35378,24988,0,0,0,0,0
06-11-2014,1.35379,1.35555,1.35203,1.35343,29042,0,0,0,0,0
07-11-2014,1.35347,1.35705,1.3511,1.35493,22868,0,0,0,0,0
09-11-2014,1.35492,1.35776,1.35196,1.35391,1588,0,0,0,0,0
10-11-2014,1.35404,1.35412,1.35297,1.35344,21176,0,0,0,0,0
11-11-2014,1.35345,1.35779,1.35117,1.35743,21074,0,0,0,0,0
12-11-2014,1.35744,1.35856,1.35349,1.35473,24138,0,0,0,0,0
13-11-2014,1.35474,1.35979,1.35405,1.35881,23614,0,0,0,0,0
14-11-2014,1.35883,1.3642,1.35834,1.36088,18660,0,0,0,0,0
16-11-2014,1.36087,1.36326,1.3563,1.35979,1405,0,0,0,0,0
17-11-2014,1.35937,1.3595,1.35894,1.35896,19629,0,0,0,0,0
18-11-2014,1.35897,1.36121,1.35727,1.35988,21526,0,0,0,0,0
19-11-2014,1.35989,1.36262,1.35821,1.36045,19849,0,0,0,0,0
20-11-2014,1.36044,1.36493,1.3599,1.36265,22390,0,0,0,0,0
21-11-2014,1.36266,1.36399,1.3575,1.361,18484,0,0,0,0,0
23-11-2014,1.36097,1.36492,1.36086,1.36481,932,0,0,0,0,0
24-11-2014,1.36435,1.36462,1.36411,1.3642,20299,0,0,0,0,0
25-11-2014,1.36419,1.36963,1.36389,1.369,17882,0,0,0,0,0
26-11-2014,1.36899,1.36986,1.36742,1.36789,16255,0,0,0,0,0
27-11-2014,1.3679,1.36798,1.3641,1.36517,20617,0,0,0,0,0
28-11-2014,1.36516,1.36628,1.35948,1.36075,11381,0,0,0,0,0
30-11-2014,1.36074,1.36098,1.35841,1.3593,1369,0,0,0,0,0
01-12-2014,1.35945,1.35952,1.35828,1.35868,14106,0,0,0,0,0
02-12-2014,1.35869,1.36078,1.35746,1.36044,14026,0,0,0,0,0
03-12-2014,1.36043,1.36159,1.35868,1.36154,18353,0,0,0,0,0
04-12-2014,1.36155,1.36465,1.36009,1.36419,18169,0,0,0,0,0
05-12-2014,1.36418,1.36493,1.35878,1.36028,13818,0,0,0,0,0
07-12-2014,1.36029,1.36233,1.35909,1.36059,1173,0,0,0,0,0
08-12-2014,1.36014,1.36064,1.36005,1.36007,16259,0,0,0,0,0
09-12-2014,1.36008,1.36389,1.35961,1.36204,24569,0,0,0,0,0
10-12-2014,1.36205,1.36266,1.35608,1.35693,20704,0,0,0,0,0
11-12-2014,1.35694,1.35699,1.35195,1.35258,23949,0,0,0,0,0
12-12-2014,1.35259,1.35387,1.35113,1.35173,23991,0,0,0,0,0
14-12-2014,1.35172,1.35346,1.34898,1.3523,1201,0,0,0,0,0
15-12-2014,1.35275,1.35304,1.35234,1.35291,17973,0,0,0,0,0
16-12-2014,1.3529,1.35477,1.35116,1.35207,26629,0,0,0,0,0
17-12-2014,1.35208,1.35282,1.34578,1.34654,21249,0,0,0,0,0
18-12-2014,1.34653,1.34727,1.34536,1.34598,23630,0,0,0,0,0
19-12-2014,1.34597,1.34834,1.34387,1.34638,22448,0,0,0,0,0
21-12-2014,1.34639,1.34742,1.34204,1.34286,981,0,0,0,0,0
22-12-2014,1.34299,1.34329,1.34258,1.34273,13330,0,0,0,0,0
23-12-2014,1.34274,1.34425,1.34256,1.34359,19155,0,0,0,0,0
24-12-2014,1.3436,1.34431,1.34029,1.34085,29978,0,0,0,0,0
26-12-2014,1.34086,1.34139,1.33658,1.33932,23422,0,0,0,0,0
28-12-2014,1.33931,1.33991,1.33702,1.33875,27000,0,0,0,0,0
29-12-2014,1.33874,1.34433,1.33771,1.34274,837,0,0,0,0,0
30-12-2014,1.3429,1.3429,1.34218,1.34266,17834,0,0,0,0,0
31-12-2014,1.34267,1.34298,1.3408,1.34203,24980,0,0,0,0,0
01-01-2015,1.34204,1.34234,1.33569,1.337,30456,0,0,0,0,0
02-01-2015,1.33699,1.33863,1.3332,1.33782,29795,0,0,0,0,0
04-01-2015,1.33783,1.33921,1.33359,1.33558,31407,0,0,0,0,0
05-01-2015,1.33559,1.34312,1.33422,1.34087,1228,0,0,0,0,0
06-01-2015,1.34064,1.34105,1.34016,1.3403,19055,0,0,0,0,0
07-01-2015,1.34029,1.34071,1.33791,1.33809,22844,0,0,0,0,0
08-01-2015,1.33808,1.33817,1.33347,1.33634,26233,0,0,0,0,0
09-01-2015,1.33635,1.34138,1.33409,1.33645,27253,0,0,0,0,0
11-01-2015,1.33644,1.34063,1.33472,1.336,28193,0,0,0,0,0
12-01-2015,1.33601,1.34104,1.33574,1.33982,1286,0,0,0,0,0
